model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,horizon,n_train,n_test,n_features,train_start,train_end,test_start,test_end,variant,ticker,lag_days
Logistic_Regression,Config_Hybrid,0.5708154506437768,0.5092592592592593,0.5392156862745098,0.5665922619047619,0.5518634934889985,0.567317766801377,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,relevant_non_irrelevant_per_ticker,VNM,0
Random_Forest,Config_Hybrid,0.5708154506437768,0.5151515151515151,0.3333333333333333,0.5345957174816236,0.538878910342763,0.544529262086514,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,relevant_non_irrelevant_per_ticker,VNM,0
Logistic_Regression,Config_A,0.5948275862068966,0.5704225352112676,0.7105263157894737,0.5904447115384616,0.6236990782039844,0.5967885816235504,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_non_irrelevant_per_ticker,VNM,0
Random_Forest,Config_A,0.5603448275862069,0.5588235294117647,0.5,0.5582437275985663,0.6135518881950639,0.5593220338983051,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_non_irrelevant_per_ticker,VNM,0
Logistic_Regression,Config_LLM,0.41810344827586204,0.39603960396039606,0.3508771929824561,0.41496217427850934,0.393621766280107,0.41696402022004164,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_non_irrelevant_per_ticker,VNM,0
Random_Forest,Config_LLM,0.4827586206896552,0.45714285714285713,0.2807017543859649,0.45962732919254656,0.5089949449895926,0.47933392804044006,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_non_irrelevant_per_ticker,VNM,0
Logistic_Regression,Config_Hybrid,0.5258620689655172,0.5196078431372549,0.4649122807017544,0.5235961768219832,0.5437853107344631,0.5248290217068095,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_non_irrelevant_per_ticker,VNM,0
Random_Forest,Config_Hybrid,0.4956896551724138,0.47540983606557374,0.2543859649122807,0.463292140385566,0.5645257210823669,0.4915997621171573,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_non_irrelevant_per_ticker,VNM,0
Logistic_Regression,Config_A,0.6434782608695652,0.5844155844155844,0.8333333333333334,0.6364407433109723,0.7086369156041287,0.6543715846994536,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_non_irrelevant_per_ticker,VNM,0
Random_Forest,Config_A,0.6260869565217392,0.5964912280701754,0.6296296296296297,0.6256340373987432,0.6955069823922283,0.6262902246508804,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_non_irrelevant_per_ticker,VNM,0
Logistic_Regression,Config_LLM,0.4391304347826087,0.4244604316546763,0.5462962962962963,0.4360494953526829,0.4172738312082575,0.4452792956891317,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_non_irrelevant_per_ticker,VNM,0
Random_Forest,Config_LLM,0.4782608695652174,0.4142857142857143,0.26851851851851855,0.45015539086779827,0.4080145719489982,0.4662264723740134,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_non_irrelevant_per_ticker,VNM,0
Logistic_Regression,Config_Hybrid,0.6434782608695652,0.6160714285714286,0.6388888888888888,0.6428030303030303,0.6653764420157863,0.6432149362477231,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_non_irrelevant_per_ticker,VNM,0
Random_Forest,Config_Hybrid,0.5347826086956522,0.5054945054945055,0.42592592592592593,0.5261749359825949,0.6009031572556163,0.5285367334547663,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_non_irrelevant_per_ticker,VNM,0
Logistic_Regression,Config_A,0.5555555555555556,0.4700854700854701,0.5670103092783505,0.5522849363455735,0.589284370532019,0.5572277823764016,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,FPT,0
Random_Forest,Config_A,0.4829059829059829,0.42,0.6494845360824743,0.48130507263634204,0.5231018135299872,0.5072240198660547,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_LLM,0.5683760683760684,0.4722222222222222,0.35051546391752575,0.5322871108824286,0.5362329746406803,0.5365716005719016,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,FPT,0
Random_Forest,Config_LLM,0.5,0.4315068493150685,0.6494845360824743,0.49925925925925924,0.5078260215215592,0.5218225600120401,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_Hybrid,0.5683760683760684,0.47619047619047616,0.41237113402061853,0.5450362869848114,0.5586575363082248,0.5456016254044698,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,FPT,0
Random_Forest,Config_Hybrid,0.5811965811965812,0.49624060150375937,0.6804123711340206,0.5810741687979539,0.5618180449996237,0.5956806381217549,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_A,0.5407725321888412,0.27906976744186046,0.13636363636363635,0.4319015608978011,0.4960815047021944,0.46128526645768025,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,FPT,0
Random_Forest,Config_A,0.4034334763948498,0.3835616438356164,0.9545454545454546,0.3365087169401594,0.5301724137931034,0.5117554858934169,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_LLM,0.5236051502145923,0.35802469135802467,0.32954545454545453,0.4847289462674078,0.4636363636363637,0.48546238244514106,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,FPT,0
Random_Forest,Config_LLM,0.36909871244635195,0.3439153439153439,0.7386363636363636,0.34576815082230244,0.5071316614420063,0.4417319749216301,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_Hybrid,0.48068669527896996,0.2608695652173913,0.20454545454545456,0.41885680126976277,0.4356583072100314,0.42641065830721003,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,FPT,0
Random_Forest,Config_Hybrid,0.45064377682403434,0.4029126213592233,0.9431818181818182,0.41021990191425406,0.5381661442006269,0.5474529780564263,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_A,0.6077586206896551,0.4166666666666667,0.30864197530864196,0.5364380914739916,0.5132859128444117,0.5384269479192216,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,FPT,0
Random_Forest,Config_A,0.3922413793103448,0.3598130841121495,0.9506172839506173,0.3438571858389329,0.6774180361376829,0.5216662578693484,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_LLM,0.45689655172413796,0.2413793103448276,0.25925925925925924,0.41216216216216217,0.4243316163845965,0.41108658327201375,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,FPT,0
Random_Forest,Config_LLM,0.3275862068965517,0.30158730158730157,0.7037037037037037,0.30904925544100803,0.3992723407734445,0.41476575913662006,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_Hybrid,0.39655172413793105,0.12658227848101267,0.12345679012345678,0.33223684210526316,0.39628812034993044,0.3332515738696754,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,FPT,0
Random_Forest,Config_Hybrid,0.40948275862068967,0.36538461538461536,0.9382716049382716,0.3715472071181414,0.49247812934347146,0.532049709753904,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_A,0.49130434782608695,0.359375,0.5679012345679012,0.487027964696239,0.4978042919877372,0.5087828320490513,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,FPT,0
Random_Forest,Config_A,0.3695652173913043,0.3584070796460177,1.0,0.2899874390581423,0.7317921948794432,0.5134228187919463,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_LLM,0.4826086956521739,0.28888888888888886,0.32098765432098764,0.4461644306845545,0.38951031568481237,0.44572872648935286,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,FPT,0
Random_Forest,Config_LLM,0.3739130434782609,0.3090909090909091,0.6296296296296297,0.37086847503989057,0.40894026017068524,0.432264479244345,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_Hybrid,0.40869565217391307,0.14285714285714285,0.13580246913580246,0.3444546902506497,0.3844560444113017,0.3464247245007871,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,FPT,0
Random_Forest,Config_Hybrid,0.3652173913043478,0.3568281938325991,1.0,0.28272385509227616,0.5551412710249399,0.5100671140939598,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,FPT,0
Logistic_Regression,Config_A,0.5854700854700855,0.5405405405405406,0.2,0.49945972170154584,0.5763432835820895,0.5365671641791044,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,HPG,0
Random_Forest,Config_A,0.5897435897435898,0.5833333333333334,0.14,0.47336834208552137,0.571044776119403,0.5326865671641792,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_LLM,0.49572649572649574,0.4430379746835443,0.7,0.49036544850498337,0.512313432835821,0.5216417910447761,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,HPG,0
Random_Forest,Config_LLM,0.4829059829059829,0.40540540540540543,0.45,0.4778615818688108,0.4734701492537314,0.47873134328358213,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_Hybrid,0.5299145299145299,0.44047619047619047,0.37,0.5074249846907533,0.5224626865671642,0.5096268656716418,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,HPG,0
Random_Forest,Config_Hybrid,0.5641025641025641,0.4,0.04,0.39390553580497717,0.5404477611940299,0.49761194029850747,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_A,0.5793991416309013,0.0,0.0,0.36684782608695654,0.5888133030990175,0.5,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,HPG,0
Random_Forest,Config_A,0.6051502145922747,0.5681818181818182,0.25510204081632654,0.5340810293861937,0.6378684807256236,0.5571806500377929,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_LLM,0.44206008583690987,0.3918918918918919,0.5918367346938775,0.44031781226903177,0.4984126984126984,0.4625850340136054,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,HPG,0
Random_Forest,Config_LLM,0.45064377682403434,0.42021276595744683,0.8061224489795918,0.4206682206682206,0.4672713529856387,0.4993575207860922,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_Hybrid,0.5836909871244635,0.5076923076923077,0.336734693877551,0.5423879811294012,0.5806500377928949,0.549848828420257,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,HPG,0
Random_Forest,Config_Hybrid,0.5965665236051502,0.5625,0.1836734693877551,0.4985805860805861,0.5707482993197279,0.5399848828420257,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_A,0.5474137931034483,0.0,0.0,0.35376044568245124,0.5201349831271092,0.5,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,HPG,0
Random_Forest,Config_A,0.5646551724137931,1.0,0.0380952380952381,0.3944437265796615,0.6782527184101986,0.5190476190476191,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_LLM,0.4698275862068966,0.44,0.6285714285714286,0.4645651562060231,0.46201724784401943,0.4835770528683915,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,HPG,0
Random_Forest,Config_LLM,0.45689655172413796,0.43478260869565216,0.6666666666666666,0.4449760765550239,0.4254968128983877,0.47506561679790027,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_Hybrid,0.5172413793103449,0.4507042253521127,0.3047619047619048,0.4873737373737374,0.504161979752531,0.4988376452943382,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,HPG,0
Random_Forest,Config_Hybrid,0.5431034482758621,0.3333333333333333,0.009523809523809525,0.36038285476487725,0.528158980127484,0.49688788901387326,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_A,0.5,0.0,0.0,0.3333333333333333,0.4626086956521739,0.5,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,HPG,0
Random_Forest,Config_A,0.5478260869565217,0.9230769230769231,0.10434782608695652,0.4371234939759036,0.6225330812854442,0.5478260869565218,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_LLM,0.47391304347826085,0.4791666666666667,0.6,0.4654142415336445,0.4877882797731569,0.47391304347826085,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,HPG,0
Random_Forest,Config_LLM,0.45652173913043476,0.4642857142857143,0.5652173913043478,0.4500239120038259,0.44211720226843093,0.45652173913043476,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_Hybrid,0.49130434782608695,0.4642857142857143,0.11304347826086956,0.4063665041583022,0.5681663516068053,0.49130434782608695,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,HPG,0
Random_Forest,Config_Hybrid,0.5,0.0,0.0,0.3333333333333333,0.5965217391304348,0.5,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,HPG,0
Logistic_Regression,Config_A,0.5512820512820513,0.5087719298245614,0.27358490566037735,0.5057829628884642,0.5502653301886793,0.5274174528301887,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,SSI,0
Random_Forest,Config_A,0.5256410256410257,0.4358974358974359,0.16037735849056603,0.44541475392334795,0.4919295400943396,0.494251179245283,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_LLM,0.44017094017094016,0.4418604651162791,0.8962264150943396,0.35037192447072285,0.4756780660377359,0.4793632075471698,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,SSI,0
Random_Forest,Config_LLM,0.4358974358974359,0.4097222222222222,0.5566037735849056,0.4332477064220184,0.443691037735849,0.4462706367924528,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_Hybrid,0.45726495726495725,0.44502617801047123,0.8018867924528302,0.4148502569555201,0.48105837264150947,0.4868808962264151,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,SSI,0
Random_Forest,Config_Hybrid,0.48717948717948717,0.425531914893617,0.37735849056603776,0.47611940298507466,0.4857385023584906,0.4777417452830189,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_A,0.5879828326180258,0.7272727272727273,0.1509433962264151,0.48298816568047337,0.5719803892437973,0.5518496508691131,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,SSI,0
Random_Forest,Config_A,0.5879828326180258,0.5925925925925926,0.3018867924528302,0.5431372549019609,0.584199970286733,0.5643292229980686,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_LLM,0.4592274678111588,0.45689655172413796,1.0,0.3214219674556213,0.5303075323131778,0.5039370078740157,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,SSI,0
Random_Forest,Config_LLM,0.49356223175965663,0.4724770642201835,0.9716981132075472,0.4024082768214224,0.5436042192839103,0.5330931510919625,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_Hybrid,0.4892703862660944,0.47085201793721976,0.9905660377358491,0.3848423668271471,0.5628435596493834,0.5307160897340663,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,SSI,0
Random_Forest,Config_Hybrid,0.4721030042918455,0.4397163120567376,0.5849056603773585,0.47019022794076865,0.4690239191799138,0.48142920814143514,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_A,0.5431034482758621,0.8181818181818182,0.15,0.46216429008835624,0.6078869047619047,0.5571428571428572,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,SSI,0
Random_Forest,Config_A,0.43103448275862066,0.42105263157894735,0.26666666666666666,0.4169966494060311,0.4871279761904762,0.4369047619047619,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_LLM,0.521551724137931,0.5194805194805194,1.0,0.3507298994024658,0.5705357142857144,0.5044642857142857,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,SSI,0
Random_Forest,Config_LLM,0.5387931034482759,0.5294117647058824,0.975,0.40814915480533104,0.44996279761904767,0.5232142857142857,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_Hybrid,0.5560344827586207,0.5381165919282511,1.0,0.424234392694504,0.6150297619047619,0.5401785714285714,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,SSI,0
Random_Forest,Config_Hybrid,0.5172413793103449,0.7222222222222222,0.10833333333333334,0.4224237574464301,0.5667782738095238,0.5318452380952381,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_A,0.5652173913043478,0.7368421052631579,0.12844036697247707,0.4587725903614458,0.5617560087952082,0.5435590264614452,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,SSI,0
Random_Forest,Config_A,0.5130434782608696,0.4482758620689655,0.11926605504587157,0.42028985507246375,0.6090681628629919,0.4935173250435969,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_LLM,0.5130434782608696,0.4926829268292683,0.926605504587156,0.4380944071197975,0.6165744180756692,0.5335506861778755,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,SSI,0
Random_Forest,Config_LLM,0.45652173913043476,0.46296296296296297,0.9174311926605505,0.34472934472934474,0.41337478201531586,0.47937675335506863,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_Hybrid,0.591304347826087,0.556390977443609,0.6788990825688074,0.5901887936917127,0.6202138145424217,0.5956478883918417,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,SSI,0
Random_Forest,Config_Hybrid,0.5782608695652174,0.6666666666666666,0.22018348623853212,0.5115489874110564,0.5153537038441125,0.5605049662597619,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_only_per_ticker,SSI,0
Logistic_Regression,Config_A,0.5213675213675214,0.43137254901960786,0.20952380952380953,0.46153846153846156,0.49605020302694725,0.492358803986711,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_only_per_ticker,VCB,0
