segment_type,segment_name,n_samples,keyword,direction,n_occurrences,n_excluded,chi_statistic,chi_p_raw,chi_p_adj,chi_test_used,mw_statistic,mw_p_raw,mw_p_adj,logit_coef,logit_ci_lower,logit_ci_upper,logit_p_raw,logit_p_adj,significant_chi,significant_mw,significant_logit,significant_any
cap_group,large_cap,510,khởi sắc,positive,5,0,4.015873015873016,0.3725563137683433,1.0,fisher_exact,32892.0,0.18142869634797,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,phục hồi,positive,13,0,0.00020515563855574463,0.9885720865939397,1.0,chi_square,32365.0,0.7470952482623725,0.8150129981044064,,,,,,False,False,False,False
cap_group,large_cap,510,lập đỉnh,positive,6,0,2.0,0.6856618364316058,1.0,fisher_exact,32760.0,0.4258046409340219,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,hoàn thành kế hoạch,positive,6,0,2.0,0.6856618364316058,1.0,fisher_exact,32760.0,0.42580434089899877,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,chia cổ tức,positive,74,0,8.152398774601107,0.004300423930327448,0.2580254358196469,chi_square,35506.5,0.003309254756444317,0.19855528538665904,,,,,,False,False,False,False
cap_group,large_cap,510,mua lại cổ phiếu,positive,14,0,3.542614569359998,0.05981111086423715,0.8182423642571328,chi_square,33527.5,0.03115788653056027,0.4060253050954788,,,,,,False,False,False,False
cap_group,large_cap,510,tăng vốn điều lệ,positive,93,0,0.7666716314210511,0.38124868329846795,1.0,chi_square,33719.0,0.281555325245722,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,cổ tức tiền mặt,positive,29,0,0.5522055011951581,0.45741792528804215,1.0,chi_square,33169.5,0.3252232954673444,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,giảm nợ,positive,2,0,0.0,0.24755190877922875,1.0,fisher_exact,32256.0,0.15607731712841483,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,trả nợ,positive,13,0,2.793623753232599,0.09463999193014717,0.825707676277286,chi_square,33394.5,0.05220542837358439,0.5220542837358438,,,,,,False,False,False,False
cap_group,large_cap,510,hệ số an toàn vốn,positive,3,0,1.9921259842519685,1.0,1.0,fisher_exact,32638.0,0.5690745203771383,0.7113431504714229,,,,,,False,False,False,False
cap_group,large_cap,510,ký kết hợp đồng,positive,32,0,1.6928889641230631,0.19322057753443578,1.0,chi_square,31517.5,0.15526714818360804,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,mở rộng thị trường,positive,2,0,0.9921568627450981,1.0,1.0,fisher_exact,32511.5,1.0,1.0,,,,,,False,False,False,False
cap_group,large_cap,510,dự án mới,positive,1,0,0.0,0.4980392156862745,1.0,fisher_exact,32384.0,0.31730678663899825,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,hợp tác chiến lược,positive,9,0,0.12058823529411765,0.02006235010406841,0.6018705031220523,fisher_exact,31618.5,0.018617482597942263,0.4060253050954788,,,,,,False,False,False,False
cap_group,large_cap,510,thắng thầu,positive,2,0,0.9921568627450981,1.0,1.0,fisher_exact,32511.5,1.0,1.0,,,,,,False,False,False,False
cap_group,large_cap,510,lợi nhuận giảm,negative,6,0,2.0,0.6856618364316058,1.0,fisher_exact,32764.5,0.4174393799150421,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,doanh thu giảm,negative,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,lợi nhuận âm,negative,1,0,0.0,0.4980392156862745,1.0,fisher_exact,32384.0,0.31730678663899825,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,thua lỗ,negative,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,sụt giảm,negative,9,0,2.008,0.5039409443070642,1.0,fisher_exact,32892.5,0.3166719470471937,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,lỗ lớn,negative,1,0,0.0,0.4980392156862745,1.0,fisher_exact,32384.0,0.31730678663899825,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,lỗ lũy kế,negative,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,lao dốc,negative,6,0,5.039840637450199,0.2160035524367121,1.0,fisher_exact,33016.5,0.10485854674589506,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,giảm sâu,negative,7,0,0.741106719367589,0.7238626549208204,1.0,fisher_exact,32378.0,0.6905601377019828,0.8044221609243313,,,,,,False,False,False,False
cap_group,large_cap,510,giảm mạnh,negative,20,0,0.4442045103597544,0.5051000672097029,1.0,chi_square,32980.5,0.40297813842146124,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,tụt dốc,negative,1,0,0.0,0.4980392156862745,1.0,fisher_exact,32384.0,0.31730678663899825,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,không đạt kế hoạch,negative,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,không chia cổ tức,negative,2,0,inf,0.4990253861859085,1.0,fisher_exact,32766.0,0.15934264686161548,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,nợ xấu,negative,40,0,4.474672485903731,0.03440079498322372,0.6880158996644744,chi_square,34261.5,0.02415417473313055,0.4060253050954788,,,,,,False,False,False,False
cap_group,large_cap,510,đóng cửa,negative,8,0,7.112449799196787,0.0681868636880944,0.8182423642571328,fisher_exact,33272.5,0.0338354420912899,0.4060253050954788,,,,,,False,False,False,False
cap_group,large_cap,510,bị phạt,negative,2,0,0.9921568627450981,1.0,1.0,fisher_exact,32510.5,0.9955706277085764,1.0,,,,,,False,False,False,False
cap_group,large_cap,510,vi phạm,negative,6,0,0.4921259842519685,0.44897268350659475,1.0,fisher_exact,32252.0,0.4037153447927905,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,bị kiểm toán từ chối,negative,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,cảnh báo,negative,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,đình chỉ,negative,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,khởi tố,negative,2,0,0.9921568627450981,1.0,1.0,fisher_exact,32510.5,0.9955706277085764,1.0,,,,,,False,False,False,False
cap_group,large_cap,510,đại hội cổ đông,neutral,18,0,2.7652346188124164,0.09633256223235004,0.825707676277286,chi_square,33507.0,0.0615413862490195,0.5274975964201671,,,,,,False,False,False,False
cap_group,large_cap,510,thay CEO,neutral,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,sáp nhập,neutral,9,0,0.7904761904761904,0.7509823067039445,1.0,fisher_exact,32377.0,0.7230282271677456,0.8132575320764625,,,,,,False,False,False,False
cap_group,large_cap,510,mua lại,neutral,43,0,0.8636406887121908,0.3527218722965769,1.0,chi_square,33374.5,0.28237727679410085,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,niêm yết thêm,neutral,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,thoái vốn,neutral,14,0,1.796043930571399,0.1801915011294778,1.0,chi_square,33256.0,0.11442760633450826,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,lợi nhuận sau thuế tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,kết quả tích cực,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,lợi nhuận cải thiện,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,cổ tức cao,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,phát hành thưởng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,cải thiện tài chính,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,dòng tiền dương,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,tiền mặt dồi dào,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,đầu tư mới,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,xuất khẩu tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,lỗ ròng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,dưới kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,kết quả tiêu cực,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,lợi nhuận thấp hơn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,báo lỗ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,lỗ nặng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,lỗ kỷ lục,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,kinh doanh sa sút,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,âm vốn chủ sở hữu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,lợi nhuận không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,doanh thu không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,không tăng trưởng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,tăng trưởng chậm lại,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,không hoàn thành kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,chưa có lãi,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,hủy cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,giảm cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,phát hành pha loãng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,chào bán giá thấp,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,nợ vay tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,áp lực tài chính,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,nợ quá hạn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,hệ số nợ cao,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,thiếu thanh khoản,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,dòng tiền âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,hủy hợp đồng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,dự án trì hoãn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,thu hẹp hoạt động,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,dừng dự án,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,bị thanh tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,điều tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,tranh chấp pháp lý,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,bị kiện,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,họp HĐQT,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,thay đổi lãnh đạo,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,phát hành cổ phiếu mới,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,lợi nhuận tăng,positive,25,0,0.009397314438451465,0.9227742443417745,1.0,chi_square,88036.5,0.7806339218957692,0.9183928492891402,,,,,,False,False,False,False
cap_group,mid_cap,838,doanh thu tăng,positive,10,0,0.4411764705882353,0.34170208879217256,1.0,fisher_exact,86953.5,0.22783986926812938,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,tăng trưởng mạnh,positive,9,0,0.293398533007335,0.1780521356457619,1.0,fisher_exact,86737.0,0.10596497180603662,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,vượt kế hoạch,positive,13,0,0.004815525638787611,0.9446760138747202,1.0,chi_square,88029.0,0.708834474716022,0.8970763315800369,,,,,,False,False,False,False
cap_group,mid_cap,838,kỷ lục,positive,31,0,0.0,1.0,1.0,chi_square,87646.5,0.929388279492198,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,tăng trưởng,positive,105,0,0.043360432246426044,0.8350480742174209,1.0,chi_square,87098.5,0.7471490071660423,0.8970763315800369,,,,,,False,False,False,False
cap_group,mid_cap,838,lãi ròng,positive,39,0,0.014916678292865304,0.9027930109526895,1.0,chi_square,88160.5,0.7475636096500308,0.8970763315800369,,,,,,False,False,False,False
cap_group,mid_cap,838,kết quả tích cực,positive,4,0,3.1323529411764706,0.3648001350488196,1.0,fisher_exact,88183.5,0.2987850532900569,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,lãi lớn,positive,8,0,0.6205882352941177,0.7256519871885723,1.0,fisher_exact,87365.5,0.5167688721223717,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,lãi đậm,positive,5,0,0.2579268292682927,0.3739616715625386,1.0,fisher_exact,87141.5,0.19428310168200968,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,báo lãi,positive,91,0,0.1722645218550929,0.678107047576638,1.0,chi_square,88723.0,0.606655527374794,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,doanh thu kỷ lục,positive,1,0,inf,0.4904534606205251,1.0,fisher_exact,87962.0,0.3092048986583832,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,lãi kỷ lục,positive,27,0,0.24225398239292523,0.6225828886924067,1.0,chi_square,88467.0,0.5028206327873919,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,bứt phá,positive,16,0,1.794161143873817,0.18041998999551745,1.0,chi_square,89079.5,0.10908417432547012,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,tăng vọt,positive,8,0,1.0393120393120394,1.0,1.0,fisher_exact,87782.0,0.9553938290032904,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,tăng mạnh,positive,23,0,0.5670567484088812,0.45143086225500695,1.0,chi_square,86782.5,0.33010931410283817,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,khởi sắc,positive,4,0,0.34471544715447155,0.6243770029375231,1.0,fisher_exact,87347.0,0.3375931553369902,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,phục hồi,positive,10,0,2.448844884488449,0.2158016763009188,1.0,fisher_exact,88629.0,0.1816411879376003,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,lập đỉnh,positive,11,0,0.29525594695602553,0.5868719160322448,1.0,chi_square,87170.5,0.40300110483911544,0.7111784203043214,,,,,,False,False,False,False
cap_group,mid_cap,838,hoàn thành kế hoạch,positive,11,0,1.6333275539898262,0.20124341817801583,1.0,chi_square,88833.0,0.11647741155082254,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,chia cổ tức,positive,45,0,0.1920446693215962,0.6612202776398053,1.0,chi_square,88584.5,0.5414785624187244,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,cổ tức cao,positive,1,0,inf,0.4904534606205251,1.0,fisher_exact,87962.0,0.3092048986583832,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,mua lại cổ phiếu,positive,19,0,0.7126999905248024,0.3985489350481969,1.0,chi_square,86794.0,0.29087284534088476,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,tăng vốn điều lệ,positive,129,0,0.021652602889269606,0.8830150186625945,1.0,chi_square,87437.5,0.8877501901183175,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,cổ tức tiền mặt,positive,31,0,0.2251120503890956,0.6351720968250816,1.0,chi_square,88506.0,0.5086785453621094,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,giảm nợ,positive,1,0,inf,0.4904534606205251,1.0,fisher_exact,87962.0,0.3092048986583832,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,trả nợ,positive,8,0,1.0393120393120394,1.0,1.0,fisher_exact,87776.5,0.962822276495356,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,ký kết hợp đồng,positive,38,0,0.14265484932565886,0.7056558682775903,1.0,chi_square,87038.5,0.5742202831766036,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,mở rộng thị trường,positive,1,0,inf,0.4904534606205251,1.0,fisher_exact,87962.0,0.3092048986583832,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,đầu tư mới,positive,3,0,0.5182926829268293,1.0,1.0,fisher_exact,87550.0,0.5847843668904398,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,hợp tác chiến lược,positive,6,0,1.0392156862745099,1.0,1.0,fisher_exact,87777.0,0.9563485948133548,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,lợi nhuận giảm,negative,6,0,0.0,0.030861893466584002,0.92585680399752,fisher_exact,86515.5,0.01597996955928201,0.47939908677846027,,,,,,False,False,False,False
cap_group,mid_cap,838,doanh thu giảm,negative,4,0,1.039119804400978,1.0,1.0,fisher_exact,87762.5,0.9742461774213923,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,thua lỗ,negative,4,0,0.34471544715447155,0.6243770029375231,1.0,fisher_exact,87344.0,0.33399126769212406,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,lỗ ròng,negative,6,0,2.0884520884520885,0.44314360987858553,1.0,fisher_exact,88190.5,0.3880971879208208,0.7056312507651287,,,,,,False,False,False,False
cap_group,mid_cap,838,sụt giảm,negative,17,0,1.123307425923876,0.28920739264759165,1.0,chi_square,88855.0,0.19602296427780996,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,báo lỗ,negative,7,0,1.389025389025389,0.720608825188362,1.0,fisher_exact,87983.0,0.6717413844315878,0.876184414475984,,,,,,False,False,False,False
cap_group,mid_cap,838,lỗ nặng,negative,3,0,0.5182926829268293,1.0,1.0,fisher_exact,87552.0,0.5885831441053269,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,lỗ lớn,negative,1,0,inf,0.4904534606205251,1.0,fisher_exact,87962.0,0.3092048986583832,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,lỗ kỷ lục,negative,4,0,3.1323529411764706,0.3648001350488196,1.0,fisher_exact,88184.0,0.298229514387246,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,lỗ lũy kế,negative,1,0,0.0,1.0,1.0,fisher_exact,87543.0,0.3277288781529847,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,lao dốc,negative,6,0,1.0392156862745099,1.0,1.0,fisher_exact,87775.0,0.9594637650932578,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,giảm sâu,negative,16,0,0.6964373724676833,0.40398338432112646,1.0,chi_square,88646.5,0.27975891652252816,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,giảm mạnh,negative,16,0,8.146841949572284,0.004313621704797321,0.2588173022878393,chi_square,90336.5,0.0018324106289558518,0.10994463773735111,,,,,,False,False,False,False
cap_group,mid_cap,838,không chia cổ tức,negative,5,0,4.186732186732187,0.20900275072199562,1.0,fisher_exact,88395.0,0.1668033227132545,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,nợ xấu,negative,15,0,0.005569878472754101,0.9405078163809674,1.0,chi_square,88013.5,0.7423166978336976,0.8970763315800369,,,,,,False,False,False,False
cap_group,mid_cap,838,nợ vay tăng,negative,2,0,0.0,0.4995851190323436,1.0,fisher_exact,87337.5,0.16556240916538412,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,đóng cửa,negative,11,0,3.089283181630154,0.07880951841251066,1.0,chi_square,86333.0,0.040457166082074364,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,bị phạt,negative,8,0,1.0393120393120394,1.0,1.0,fisher_exact,87786.5,0.949318874271737,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,vi phạm,negative,69,0,0.11369242075903604,0.7359789011346503,1.0,chi_square,86870.5,0.5992263033975731,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,bị thanh tra,negative,1,0,0.0,1.0,1.0,fisher_exact,87543.0,0.3277288781529847,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,cảnh báo,negative,18,0,0.10254270129896488,0.7487993699627113,1.0,chi_square,88247.5,0.5709245274989394,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,đình chỉ,negative,4,0,1.039119804400978,1.0,1.0,fisher_exact,87766.5,0.9666193477833922,0.9742461774213923,,,,,,False,False,False,False
cap_group,mid_cap,838,điều tra,negative,1,0,inf,0.4904534606205251,1.0,fisher_exact,87962.0,0.3092048986583832,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,đại hội cổ đông,neutral,16,0,0.6964373724676833,0.40398338432112646,1.0,chi_square,88637.0,0.28488054218337644,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,họp HĐQT,neutral,12,0,0.12776958566231794,0.7207559110763662,1.0,chi_square,88221.0,0.5126004936643016,0.8088740364997253,,,,,,False,False,False,False
cap_group,mid_cap,838,thay CEO,neutral,1,0,inf,0.4904534606205251,1.0,fisher_exact,87962.0,0.3092048986583832,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,sáp nhập,neutral,9,0,2.093827160493827,0.33263436228699617,1.0,fisher_exact,88409.0,0.2912670122074863,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,mua lại,neutral,75,0,0.4322480431428203,0.51088792445311,1.0,chi_square,89267.0,0.38147099319310385,0.7056312507651287,,,,,,False,False,False,False
cap_group,mid_cap,838,thoái vốn,neutral,27,0,0.7806061481053364,0.3769558222526167,1.0,chi_square,88928.5,0.2710082786013731,0.6534061071038519,,,,,,False,False,False,False
cap_group,mid_cap,838,lợi nhuận sau thuế tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,lãi khủng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,lợi nhuận kỷ lục,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,lợi nhuận cải thiện,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,phát hành thưởng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,cải thiện tài chính,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,hệ số an toàn vốn,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,dòng tiền dương,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,tiền mặt dồi dào,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,dự án mới,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,thắng thầu,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,xuất khẩu tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,lợi nhuận âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,dưới kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,kết quả tiêu cực,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,lợi nhuận thấp hơn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,tụt dốc,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,kinh doanh sa sút,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,âm vốn chủ sở hữu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,lợi nhuận không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,doanh thu không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,không tăng trưởng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,tăng trưởng chậm lại,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,không hoàn thành kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,không đạt kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,chưa có lãi,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,hủy cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,giảm cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,phát hành pha loãng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,chào bán giá thấp,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,áp lực tài chính,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,nợ quá hạn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,hệ số nợ cao,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,thiếu thanh khoản,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,dòng tiền âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,hủy hợp đồng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,dự án trì hoãn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,thu hẹp hoạt động,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,dừng dự án,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,bị kiểm toán từ chối,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,khởi tố,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,mid_cap,838,tranh chấp pháp lý,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
